Bus No,Date,Time,Week Day,Bus Type,Driver Rating Based On Time,Driver Rating Based On Decepline,Bus Rating,Driver Age,Weather,Longtide,Latitude
NB-1663,2020-01-17,14:05:00,Friday,Normal,3.5,4,4.5,29,30,8.34921186,80.41241612
NB-1663,2020-01-17,14:05:01,Friday,Normal,3.5,4,4.5,29,30,8.349287923,80.41252392
NB-1663,2020-01-17,14:05:02,Friday,Normal,3.5,4,4.5,29,30,8.349356678,80.41263216
NB-1663,2020-01-17,14:05:03,Friday,Normal,3.5,4,4.5,29,30,8.349424865,80.41273668
NB-1663,2020-01-17,14:05:04,Friday,Normal,3.5,4,4.5,29,30,8.34949099,80.41283334
NB-1663,2020-01-17,14:05:05,Friday,Normal,3.5,4,4.5,29,30,8.34955935,80.41294104
NB-1663,2020-01-17,14:05:06,Friday,Normal,3.5,4,4.5,29,30,8.349631719,80.41304548
NB-1663,2020-01-17,14:05:07,Friday,Normal,3.5,4,4.5,29,30,8.349697339,80.41313984
NB-1663,2020-01-17,14:05:08,Friday,Normal,3.5,4,4.5,29,30,8.34976586,80.41325258
NB-1663,2020-01-17,14:05:09,Friday,Normal,3.5,4,4.5,29,30,8.349840811,80.41336295
NB-1663,2020-01-17,14:05:10,Friday,Normal,3.5,4,4.5,29,30,8.349918532,80.41346948
NB-1663,2020-01-17,14:05:11,Friday,Normal,3.5,4,4.5,29,30,8.349996424,80.41355676
NB-1663,2020-01-17,14:05:12,Friday,Normal,3.5,4,4.5,29,30,8.350068617,80.41364906
NB-1663,2020-01-17,14:05:13,Friday,Normal,3.5,4,4.5,29,30,8.350137344,80.41374219
NB-1663,2020-01-17,14:05:14,Friday,Normal,3.5,4,4.5,29,30,8.350194871,80.4138225
NB-1663,2020-01-17,14:05:15,Friday,Normal,3.5,4,4.5,29,30,8.350245178,80.41389188
NB-1663,2020-01-17,14:05:16,Friday,Normal,3.5,4,4.5,29,30,8.350286446,80.41396272
NB-1663,2020-01-17,14:05:17,Friday,Normal,3.5,4,4.5,29,30,8.350317803,80.41403004
NB-1663,2020-01-17,14:05:18,Friday,Normal,3.5,4,4.5,29,30,8.35034945,80.41410083
NB-1663,2020-01-17,14:05:19,Friday,Normal,3.5,4,4.5,29,30,8.350376049,80.41418051
NB-1663,2020-01-17,14:05:20,Friday,Normal,3.5,4,4.5,29,30,8.350409938,80.41426672
NB-1663,2020-01-17,14:05:21,Friday,Normal,3.5,4,4.5,29,30,8.350445451,80.41435471
NB-1663,2020-01-17,14:05:22,Friday,Normal,3.5,4,4.5,29,30,8.350481847,80.41442217
NB-1663,2020-01-17,14:05:23,Friday,Normal,3.5,4,4.5,29,30,8.350506303,80.41447581
NB-1663,2020-01-17,14:05:24,Friday,Normal,3.5,4,4.5,29,30,8.350524638,80.41450944
NB-1663,2020-01-17,14:05:25,Friday,Normal,3.5,4,4.5,29,30,8.350534992,80.41452724
NB-1663,2020-01-17,14:05:35,Friday,Normal,3.5,4,4.5,29,30,8.350550723,80.41453641
NB-1663,2020-01-17,14:05:36,Friday,Normal,3.5,4,4.5,29,30,8.350543803,80.41452758
NB-1663,2020-01-17,14:05:37,Friday,Normal,3.5,4,4.5,29,30,8.350549805,80.41453947
NB-1663,2020-01-17,14:05:38,Friday,Normal,3.5,4,4.5,29,30,8.350543803,80.41452758
NB-1663,2020-01-17,14:05:44,Friday,Normal,3.5,4,4.5,29,30,8.350545769,80.41454618
NB-1663,2020-01-17,14:05:45,Friday,Normal,3.5,4,4.5,29,30,8.350550153,80.4145866
NB-1663,2020-01-17,14:05:46,Friday,Normal,3.5,4,4.5,29,30,8.350554022,80.41463281
NB-1663,2020-01-17,14:05:47,Friday,Normal,3.5,4,4.5,29,30,8.350566523,80.41467498
NB-1663,2020-01-17,14:05:48,Friday,Normal,3.5,4,4.5,29,30,8.350583104,80.414727
NB-1663,2020-01-17,14:05:49,Friday,Normal,3.5,4,4.5,29,30,8.3506002,80.41477671
NB-1663,2020-01-17,14:05:50,Friday,Normal,3.5,4,4.5,29,30,8.350618855,80.41482432
NB-1663,2020-01-17,14:05:51,Friday,Normal,3.5,4,4.5,29,30,8.350636159,80.41487908
NB-1663,2020-01-17,14:05:52,Friday,Normal,3.5,4,4.5,29,30,8.350657503,80.4149418
NB-1663,2020-01-17,14:05:53,Friday,Normal,3.5,4,4.5,29,30,8.350688586,80.41501995
NB-1663,2020-01-17,14:05:54,Friday,Normal,3.5,4,4.5,29,30,8.35072997,80.41509494
NB-1663,2020-01-17,14:05:55,Friday,Normal,3.5,4,4.5,29,30,8.35078263,80.41516557
NB-1663,2020-01-17,14:05:56,Friday,Normal,3.5,4,4.5,29,30,8.350837903,80.41523568
NB-1663,2020-01-17,14:05:57,Friday,Normal,3.5,4,4.5,29,30,8.350897993,80.41530885
NB-1663,2020-01-17,14:05:58,Friday,Normal,3.5,4,4.5,29,30,8.350961976,80.41537994
NB-1663,2020-01-17,14:05:59,Friday,Normal,3.5,4,4.5,29,30,8.351032063,80.41544946
NB-1663,2020-01-17,14:06:00,Friday,Normal,3.5,4,4.5,29,30,8.351097369,80.41551428
NB-1663,2020-01-17,14:06:01,Friday,Normal,3.5,4,4.5,29,30,8.351159071,80.41557929
NB-1663,2020-01-17,14:06:02,Friday,Normal,3.5,4,4.5,29,30,8.35123216,80.41564479
NB-1663,2020-01-17,14:06:03,Friday,Normal,3.5,4,4.5,29,30,8.35130964,80.41571056
NB-1663,2020-01-17,14:06:04,Friday,Normal,3.5,4,4.5,29,30,8.351393601,80.41577542
NB-1663,2020-01-17,14:06:05,Friday,Normal,3.5,4,4.5,29,30,8.351478926,80.41583455
NB-1663,2020-01-17,14:06:06,Friday,Normal,3.5,4,4.5,29,30,8.351568166,80.41590471
NB-1663,2020-01-17,14:06:07,Friday,Normal,3.5,4,4.5,29,30,8.351661607,80.41598367
NB-1663,2020-01-17,14:06:08,Friday,Normal,3.5,4,4.5,29,30,8.351758325,80.41605818
NB-1663,2020-01-17,14:06:09,Friday,Normal,3.5,4,4.5,29,30,8.351848486,80.41613577
NB-1663,2020-01-17,14:06:10,Friday,Normal,3.5,4,4.5,29,30,8.351940949,80.41621513
NB-1663,2020-01-17,14:06:11,Friday,Normal,3.5,4,4.5,29,30,8.352024647,80.41628781
NB-1663,2020-01-17,14:06:12,Friday,Normal,3.5,4,4.5,29,30,8.35211233,80.41636119
NB-1663,2020-01-17,14:06:13,Friday,Normal,3.5,4,4.5,29,30,8.3521927,80.41643665
NB-1663,2020-01-17,14:06:14,Friday,Normal,3.5,4,4.5,29,30,8.352262995,80.41650423
NB-1663,2020-01-17,14:06:15,Friday,Normal,3.5,4,4.5,29,30,8.35232251,80.41655289
NB-1663,2020-01-17,14:06:16,Friday,Normal,3.5,4,4.5,29,30,8.352386667,80.41658686
NB-1663,2020-01-17,14:06:17,Friday,Normal,3.5,4,4.5,29,30,8.352457652,80.41665044
NB-1663,2020-01-17,14:06:18,Friday,Normal,3.5,4,4.5,29,30,8.352517767,80.41669614
NB-1663,2020-01-17,14:06:19,Friday,Normal,3.5,4,4.5,29,30,8.352570012,80.41672484
NB-1663,2020-01-17,14:06:20,Friday,Normal,3.5,4,4.5,29,30,8.352641899,80.41676188
NB-1663,2020-01-17,14:06:21,Friday,Normal,3.5,4,4.5,29,30,8.352698142,80.41680145
NB-1663,2020-01-17,14:06:22,Friday,Normal,3.5,4,4.5,29,30,8.352784108,80.41684901
NB-1663,2020-01-17,14:06:23,Friday,Normal,3.5,4,4.5,29,30,8.352867363,80.41687881
NB-1663,2020-01-17,14:06:24,Friday,Normal,3.5,4,4.5,29,30,8.352955449,80.416935
NB-1663,2020-01-17,14:06:25,Friday,Normal,3.5,4,4.5,29,30,8.353039104,80.41697939
NB-1663,2020-01-17,14:06:26,Friday,Normal,3.5,4,4.5,29,30,8.353127308,80.41701013
NB-1663,2020-01-17,14:06:27,Friday,Normal,3.5,4,4.5,29,30,8.353228665,80.41706136
NB-1663,2020-01-17,14:06:28,Friday,Normal,3.5,4,4.5,29,30,8.353330377,80.41709913
NB-1663,2020-01-17,14:06:29,Friday,Normal,3.5,4,4.5,29,30,8.353418485,80.41713903
NB-1663,2020-01-17,14:06:30,Friday,Normal,3.5,4,4.5,29,30,8.353509639,80.41716573
NB-1663,2020-01-17,14:06:31,Friday,Normal,3.5,4,4.5,29,30,8.353600788,80.41719452
NB-1663,2020-01-17,14:06:32,Friday,Normal,3.5,4,4.5,29,30,8.353700976,80.4172244
NB-1663,2020-01-17,14:06:33,Friday,Normal,3.5,4,4.5,29,30,8.353789035,80.41726135
NB-1663,2020-01-17,14:06:34,Friday,Normal,3.5,4,4.5,29,30,8.353873313,80.41728474
NB-1663,2020-01-17,14:06:35,Friday,Normal,3.5,4,4.5,29,30,8.3539636,80.41732224
NB-1663,2020-01-17,14:06:36,Friday,Normal,3.5,4,4.5,29,30,8.354051612,80.41736104
NB-1663,2020-01-17,14:06:37,Friday,Normal,3.5,4,4.5,29,30,8.354140119,80.41739217
NB-1663,2020-01-17,14:06:38,Friday,Normal,3.5,4,4.5,29,30,8.354234638,80.41742309
NB-1663,2020-01-17,14:06:39,Friday,Normal,3.5,4,4.5,29,30,8.354327536,80.41744323
NB-1663,2020-01-17,14:06:40,Friday,Normal,3.5,4,4.5,29,30,8.354440091,80.41745039
NB-1663,2020-01-17,14:06:41,Friday,Normal,3.5,4,4.5,29,30,8.354531971,80.41744181
NB-1663,2020-01-17,14:06:42,Friday,Normal,3.5,4,4.5,29,30,8.354600978,80.41742941
NB-1663,2020-01-17,14:06:43,Friday,Normal,3.5,4,4.5,29,30,8.354650167,80.41740215
NB-1663,2020-01-17,14:06:44,Friday,Normal,3.5,4,4.5,29,30,8.354664674,80.41738613
NB-1663,2020-01-17,14:06:45,Friday,Normal,3.5,4,4.5,29,30,8.35465929,80.41743321
NB-1663,2020-01-17,14:06:46,Friday,Normal,3.5,4,4.5,29,30,8.354699973,80.41743627
NB-1663,2020-01-17,14:06:47,Friday,Normal,3.5,4,4.5,29,30,8.354714054,80.41744217
NB-1663,2020-01-17,14:06:48,Friday,Normal,3.5,4,4.5,29,30,8.354720141,80.41745398
NB-1663,2020-01-17,14:06:49,Friday,Normal,3.5,4,4.5,29,30,8.354719843,80.41748459
NB-1663,2020-01-17,14:06:50,Friday,Normal,3.5,4,4.5,29,30,8.354717292,80.41750245
NB-1663,2020-01-17,14:06:51,Friday,Normal,3.5,4,4.5,29,30,8.354706282,80.41750551
NB-1663,2020-01-17,14:06:52,Friday,Normal,3.5,4,4.5,29,30,8.354712141,80.41750552
NB-1663,2020-01-17,14:06:53,Friday,Normal,3.5,4,4.5,29,30,8.35473874,80.41751383
NB-1663,2020-01-17,14:06:54,Friday,Normal,3.5,4,4.5,29,30,8.354750093,80.41752849
NB-1663,2020-01-17,14:06:55,Friday,Normal,3.5,4,4.5,29,30,8.35478262,80.41754747
NB-1663,2020-01-17,14:06:56,Friday,Normal,3.5,4,4.5,29,30,8.354816426,80.41756601
NB-1663,2020-01-17,14:06:57,Friday,Normal,3.5,4,4.5,29,30,8.35486091,80.41758419
NB-1663,2020-01-17,14:06:58,Friday,Normal,3.5,4,4.5,29,30,8.354910085,80.4175958
NB-1663,2020-01-17,14:06:59,Friday,Normal,3.5,4,4.5,29,30,8.354960884,80.41759872
NB-1663,2020-01-17,14:07:00,Friday,Normal,3.5,4,4.5,29,30,8.355003163,80.41759908
NB-1663,2020-01-17,14:07:01,Friday,Normal,3.5,4,4.5,29,30,8.355031947,80.41760606
NB-1663,2020-01-17,14:07:02,Friday,Normal,3.5,4,4.5,29,30,8.355069595,80.41762368
NB-1663,2020-01-17,14:07:03,Friday,Normal,3.5,4,4.5,29,30,8.355102986,80.4176338
NB-1663,2020-01-17,14:07:04,Friday,Normal,3.5,4,4.5,29,30,8.355135131,80.41765227
NB-1663,2020-01-17,14:07:05,Friday,Normal,3.5,4,4.5,29,30,8.355167212,80.41766698
NB-1663,2020-01-17,14:07:06,Friday,Normal,3.5,4,4.5,29,30,8.355191694,80.41768585
NB-1663,2020-01-17,14:07:07,Friday,Normal,3.5,4,4.5,29,30,8.355216858,80.4177123
NB-1663,2020-01-17,14:07:08,Friday,Normal,3.5,4,4.5,29,30,8.35523554,80.41773323
NB-1663,2020-01-17,14:07:09,Friday,Normal,3.5,4,4.5,29,30,8.355247481,80.41775049
NB-1663,2020-01-17,14:07:10,Friday,Normal,3.5,4,4.5,29,30,8.355263714,80.41776139
NB-1663,2020-01-17,14:07:11,Friday,Normal,3.5,4,4.5,29,30,8.35528772,80.41777411
NB-1663,2020-01-17,14:07:12,Friday,Normal,3.5,4,4.5,29,30,8.355329601,80.41778455
NB-1663,2020-01-17,14:07:13,Friday,Normal,3.5,4,4.5,29,30,8.355365078,80.41780227
NB-1663,2020-01-17,14:07:14,Friday,Normal,3.5,4,4.5,29,30,8.355395877,80.41781929
NB-1663,2020-01-17,14:07:15,Friday,Normal,3.5,4,4.5,29,30,8.355423203,80.41783334
NB-1663,2020-01-17,14:07:16,Friday,Normal,3.5,4,4.5,29,30,8.355453448,80.41784384
NB-1663,2020-01-17,14:07:17,Friday,Normal,3.5,4,4.5,29,30,8.355482163,80.41784317
NB-1663,2020-01-17,14:07:18,Friday,Normal,3.5,4,4.5,29,30,8.355551684,80.41785442
NB-1663,2020-01-17,14:07:19,Friday,Normal,3.5,4,4.5,29,30,8.355611486,80.41784261
NB-1663,2020-01-17,14:07:20,Friday,Normal,3.5,4,4.5,29,30,8.355677801,80.41782661
NB-1663,2020-01-17,14:07:21,Friday,Normal,3.5,4,4.5,29,30,8.355728524,80.41781396
NB-1663,2020-01-17,14:07:22,Friday,Normal,3.5,4,4.5,29,30,8.355756985,80.41779069
NB-1663,2020-01-17,14:07:23,Friday,Normal,3.5,4,4.5,29,30,8.35580011,80.41778796
NB-1663,2020-01-17,14:07:24,Friday,Normal,3.5,4,4.5,29,30,8.355859154,80.41781001
NB-1663,2020-01-17,14:07:25,Friday,Normal,3.5,4,4.5,29,30,8.355896177,80.41782266
NB-1663,2020-01-17,14:07:26,Friday,Normal,3.5,4,4.5,29,30,8.355935542,80.41786097
NB-1663,2020-01-17,14:07:27,Friday,Normal,3.5,4,4.5,29,30,8.355968387,80.4179018
NB-1663,2020-01-17,14:07:28,Friday,Normal,3.5,4,4.5,29,30,8.355998561,80.41794285
NB-1663,2020-01-17,14:07:29,Friday,Normal,3.5,4,4.5,29,30,8.356018736,80.41798735
NB-1663,2020-01-17,14:07:30,Friday,Normal,3.5,4,4.5,29,30,8.356031343,80.41802288
NB-1663,2020-01-17,14:07:31,Friday,Normal,3.5,4,4.5,29,30,8.356039245,80.4180546
NB-1663,2020-01-17,14:07:32,Friday,Normal,3.5,4,4.5,29,30,8.356047835,80.41807904
NB-1663,2020-01-17,14:07:33,Friday,Normal,3.5,4,4.5,29,30,8.356054807,80.41810956
NB-1663,2020-01-17,14:07:34,Friday,Normal,3.5,4,4.5,29,30,8.356063357,80.41814664
NB-1663,2020-01-17,14:07:35,Friday,Normal,3.5,4,4.5,29,30,8.356076734,80.41819127
NB-1663,2020-01-17,14:07:36,Friday,Normal,3.5,4,4.5,29,30,8.3560854,80.41824225
NB-1663,2020-01-17,14:07:37,Friday,Normal,3.5,4,4.5,29,30,8.356095321,80.41829638
NB-1663,2020-01-17,14:07:38,Friday,Normal,3.5,4,4.5,29,30,8.35611101,80.41834105
NB-1663,2020-01-17,14:07:39,Friday,Normal,3.5,4,4.5,29,30,8.356120134,80.41839022
NB-1663,2020-01-17,14:07:40,Friday,Normal,3.5,4,4.5,29,30,8.356130388,80.41844316
NB-1663,2020-01-17,14:07:41,Friday,Normal,3.5,4,4.5,29,30,8.356137257,80.41850336
NB-1663,2020-01-17,14:07:42,Friday,Normal,3.5,4,4.5,29,30,8.356146165,80.41856909
NB-1663,2020-01-17,14:07:43,Friday,Normal,3.5,4,4.5,29,30,8.356153613,80.41864161
NB-1663,2020-01-17,14:07:44,Friday,Normal,3.5,4,4.5,29,30,8.356155701,80.41871213
NB-1663,2020-01-17,14:07:45,Friday,Normal,3.5,4,4.5,29,30,8.356156741,80.41877034
NB-1663,2020-01-17,14:07:46,Friday,Normal,3.5,4,4.5,29,30,8.356160614,80.4188167
NB-1663,2020-01-17,14:07:47,Friday,Normal,3.5,4,4.5,29,30,8.356165057,80.41886793
NB-1663,2020-01-17,14:07:48,Friday,Normal,3.5,4,4.5,29,30,8.356170773,80.41892261
NB-1663,2020-01-17,14:07:49,Friday,Normal,3.5,4,4.5,29,30,8.356183439,80.41898162
NB-1663,2020-01-17,14:07:50,Friday,Normal,3.5,4,4.5,29,30,8.356189352,80.41905264
NB-1663,2020-01-17,14:07:51,Friday,Normal,3.5,4,4.5,29,30,8.356194548,80.41912536
NB-1663,2020-01-17,14:07:52,Friday,Normal,3.5,4,4.5,29,30,8.356205837,80.41920155
NB-1663,2020-01-17,14:07:53,Friday,Normal,3.5,4,4.5,29,30,8.356217266,80.41928186
NB-1663,2020-01-17,14:07:54,Friday,Normal,3.5,4,4.5,29,30,8.356232678,80.41936991
NB-1663,2020-01-17,14:07:55,Friday,Normal,3.5,4,4.5,29,30,8.356248388,80.41945602
NB-1663,2020-01-17,14:07:56,Friday,Normal,3.5,4,4.5,29,30,8.356263867,80.41954106
NB-1663,2020-01-17,14:07:57,Friday,Normal,3.5,4,4.5,29,30,8.356275379,80.41962716
NB-1663,2020-01-17,14:07:58,Friday,Normal,3.5,4,4.5,29,30,8.356286882,80.41971317
NB-1663,2020-01-17,14:07:59,Friday,Normal,3.5,4,4.5,29,30,8.356300686,80.41980533
NB-1663,2020-01-17,14:08:00,Friday,Normal,3.5,4,4.5,29,30,8.356314258,80.41989708
NB-1663,2020-01-17,14:08:01,Friday,Normal,3.5,4,4.5,29,30,8.356331723,80.41998885
NB-1663,2020-01-17,14:08:02,Friday,Normal,3.5,4,4.5,29,30,8.356349921,80.42007977
NB-1663,2020-01-17,14:08:03,Friday,Normal,3.5,4,4.5,29,30,8.3563664,80.420171
NB-1663,2020-01-17,14:08:04,Friday,Normal,3.5,4,4.5,29,30,8.356377876,80.42026929
NB-1663,2020-01-17,14:08:05,Friday,Normal,3.5,4,4.5,29,30,8.356391142,80.42037173
NB-1663,2020-01-17,14:08:06,Friday,Normal,3.5,4,4.5,29,30,8.356402199,80.42047104
NB-1663,2020-01-17,14:08:07,Friday,Normal,3.5,4,4.5,29,30,8.356413543,80.42057363
NB-1663,2020-01-17,14:08:08,Friday,Normal,3.5,4,4.5,29,30,8.356425657,80.42068081
NB-1663,2020-01-17,14:08:09,Friday,Normal,3.5,4,4.5,29,30,8.35643975,80.42079238
NB-1663,2020-01-17,14:08:10,Friday,Normal,3.5,4,4.5,29,30,8.356454647,80.42089475
NB-1663,2020-01-17,14:08:11,Friday,Normal,3.5,4,4.5,29,30,8.356467477,80.42099705
NB-1663,2020-01-17,14:08:12,Friday,Normal,3.5,4,4.5,29,30,8.356488455,80.42111224
NB-1663,2020-01-17,14:08:13,Friday,Normal,3.5,4,4.5,29,30,8.356508508,80.42122778
NB-1663,2020-01-17,14:08:14,Friday,Normal,3.5,4,4.5,29,30,8.356527647,80.42134588
NB-1663,2020-01-17,14:08:15,Friday,Normal,3.5,4,4.5,29,30,8.356548043,80.42147005
NB-1663,2020-01-17,14:08:16,Friday,Normal,3.5,4,4.5,29,30,8.356566566,80.4215919
NB-1663,2020-01-17,14:08:17,Friday,Normal,3.5,4,4.5,29,30,8.35658694,80.42171249
NB-1663,2020-01-17,14:08:18,Friday,Normal,3.5,4,4.5,29,30,8.356606209,80.42183705
NB-1663,2020-01-17,14:08:19,Friday,Normal,3.5,4,4.5,29,30,8.35661876,80.42196865
NB-1663,2020-01-17,14:08:20,Friday,Normal,3.5,4,4.5,29,30,8.356625476,80.42211343
NB-1663,2020-01-17,14:08:21,Friday,Normal,3.5,4,4.5,29,30,8.35662339,80.42224597
NB-1663,2020-01-17,14:08:22,Friday,Normal,3.5,4,4.5,29,30,8.356611664,80.42238437
NB-1663,2020-01-17,14:08:23,Friday,Normal,3.5,4,4.5,29,30,8.356588969,80.42252512
NB-1663,2020-01-17,14:08:24,Friday,Normal,3.5,4,4.5,29,30,8.356553583,80.4226653
NB-1663,2020-01-17,14:08:25,Friday,Normal,3.5,4,4.5,29,30,8.356501549,80.42280083
NB-1663,2020-01-17,14:08:26,Friday,Normal,3.5,4,4.5,29,30,8.356427098,80.42292398
NB-1663,2020-01-17,14:08:27,Friday,Normal,3.5,4,4.5,29,30,8.356342571,80.42304757
NB-1663,2020-01-17,14:08:28,Friday,Normal,3.5,4,4.5,29,30,8.356242929,80.42315166
NB-1663,2020-01-17,14:08:29,Friday,Normal,3.5,4,4.5,29,30,8.356141776,80.4232512
NB-1663,2020-01-17,14:08:30,Friday,Normal,3.5,4,4.5,29,30,8.356051009,80.42335755
NB-1663,2020-01-17,14:08:31,Friday,Normal,3.5,4,4.5,29,30,8.35595131,80.42347056
NB-1663,2020-01-17,14:08:32,Friday,Normal,3.5,4,4.5,29,30,8.355850107,80.42358334
NB-1663,2020-01-17,14:08:33,Friday,Normal,3.5,4,4.5,29,30,8.355775077,80.42369129
NB-1663,2020-01-17,14:08:34,Friday,Normal,3.5,4,4.5,29,30,8.355688852,80.42381717
NB-1663,2020-01-17,14:08:35,Friday,Normal,3.5,4,4.5,29,30,8.35560671,80.42395136
NB-1663,2020-01-17,14:08:36,Friday,Normal,3.5,4,4.5,29,30,8.355544095,80.42408863
NB-1663,2020-01-17,14:08:37,Friday,Normal,3.5,4,4.5,29,30,8.355485739,80.42422258
NB-1663,2020-01-17,14:08:38,Friday,Normal,3.5,4,4.5,29,30,8.355425603,80.42433899
NB-1663,2020-01-17,14:08:39,Friday,Normal,3.5,4,4.5,29,30,8.355382046,80.42444566
NB-1663,2020-01-17,14:08:40,Friday,Normal,3.5,4,4.5,29,30,8.355351846,80.42456502
NB-1663,2020-01-17,14:08:41,Friday,Normal,3.5,4,4.5,29,30,8.355345776,80.42469766
NB-1663,2020-01-17,14:08:42,Friday,Normal,3.5,4,4.5,29,30,8.355353428,80.42483707
NB-1663,2020-01-17,14:08:43,Friday,Normal,3.5,4,4.5,29,30,8.355360431,80.42497662
NB-1663,2020-01-17,14:08:44,Friday,Normal,3.5,4,4.5,29,30,8.355369685,80.42511302
NB-1663,2020-01-17,14:08:45,Friday,Normal,3.5,4,4.5,29,30,8.355361392,80.42523782
NB-1663,2020-01-17,14:08:46,Friday,Normal,3.5,4,4.5,29,30,8.355355099,80.42536517
NB-1663,2020-01-17,14:08:47,Friday,Normal,3.5,4,4.5,29,30,8.355314489,80.4254845
NB-1663,2020-01-17,14:08:48,Friday,Normal,3.5,4,4.5,29,30,8.355272666,80.42560607
NB-1663,2020-01-17,14:08:49,Friday,Normal,3.5,4,4.5,29,30,8.355226143,80.4257255
NB-1663,2020-01-17,14:08:50,Friday,Normal,3.5,4,4.5,29,30,8.355179453,80.42585162
NB-1663,2020-01-17,14:08:51,Friday,Normal,3.5,4,4.5,29,30,8.355141277,80.42597844
NB-1663,2020-01-17,14:08:52,Friday,Normal,3.5,4,4.5,29,30,8.355104268,80.4261075
NB-1663,2020-01-17,14:08:53,Friday,Normal,3.5,4,4.5,29,30,8.355069851,80.4262396
NB-1663,2020-01-17,14:08:54,Friday,Normal,3.5,4,4.5,29,30,8.355042525,80.42637321
NB-1663,2020-01-17,14:08:55,Friday,Normal,3.5,4,4.5,29,30,8.35502027,80.42650976
NB-1663,2020-01-17,14:08:56,Friday,Normal,3.5,4,4.5,29,30,8.3550034,80.42664705
NB-1663,2020-01-17,14:08:57,Friday,Normal,3.5,4,4.5,29,30,8.354985954,80.42678244
NB-1663,2020-01-17,14:08:58,Friday,Normal,3.5,4,4.5,29,30,8.354973441,80.42691762
NB-1663,2020-01-17,14:08:59,Friday,Normal,3.5,4,4.5,29,30,8.354950545,80.42704836
NB-1663,2020-01-17,14:09:00,Friday,Normal,3.5,4,4.5,29,30,8.35492207,80.42718639
NB-1663,2020-01-17,14:09:01,Friday,Normal,3.5,4,4.5,29,30,8.354886525,80.42732371
NB-1663,2020-01-17,14:09:02,Friday,Normal,3.5,4,4.5,29,30,8.354847252,80.42745756
NB-1663,2020-01-17,14:09:03,Friday,Normal,3.5,4,4.5,29,30,8.354804764,80.42759086
NB-1663,2020-01-17,14:09:04,Friday,Normal,3.5,4,4.5,29,30,8.354761013,80.42773106
NB-1663,2020-01-17,14:09:05,Friday,Normal,3.5,4,4.5,29,30,8.354717048,80.42786643
NB-1663,2020-01-17,14:09:06,Friday,Normal,3.5,4,4.5,29,30,8.35466904,80.42800957
NB-1663,2020-01-17,14:09:07,Friday,Normal,3.5,4,4.5,29,30,8.354619642,80.42814736
NB-1663,2020-01-17,14:09:08,Friday,Normal,3.5,4,4.5,29,30,8.35457681,80.42828581
NB-1663,2020-01-17,14:09:09,Friday,Normal,3.5,4,4.5,29,30,8.354536421,80.42842916
NB-1663,2020-01-17,14:09:10,Friday,Normal,3.5,4,4.5,29,30,8.354499032,80.42857248
NB-1663,2020-01-17,14:09:11,Friday,Normal,3.5,4,4.5,29,30,8.354457071,80.42871938
NB-1663,2020-01-17,14:09:12,Friday,Normal,3.5,4,4.5,29,30,8.354415652,80.42887027
NB-1663,2020-01-17,14:09:13,Friday,Normal,3.5,4,4.5,29,30,8.354375974,80.42902594
NB-1663,2020-01-17,14:09:14,Friday,Normal,3.5,4,4.5,29,30,8.354326634,80.42918219
NB-1663,2020-01-17,14:09:15,Friday,Normal,3.5,4,4.5,29,30,8.354267701,80.4293386
NB-1663,2020-01-17,14:09:16,Friday,Normal,3.5,4,4.5,29,30,8.354221545,80.42949554
NB-1663,2020-01-17,14:09:17,Friday,Normal,3.5,4,4.5,29,30,8.354176024,80.42965484
NB-1663,2020-01-17,14:09:18,Friday,Normal,3.5,4,4.5,29,30,8.354134668,80.42981382
NB-1663,2020-01-17,14:09:19,Friday,Normal,3.5,4,4.5,29,30,8.354076726,80.429976
NB-1663,2020-01-17,14:09:20,Friday,Normal,3.5,4,4.5,29,30,8.354026465,80.43013697
NB-1663,2020-01-17,14:09:21,Friday,Normal,3.5,4,4.5,29,30,8.35398647,80.43029677
NB-1663,2020-01-17,14:09:22,Friday,Normal,3.5,4,4.5,29,30,8.353942486,80.43045485
NB-1663,2020-01-17,14:09:23,Friday,Normal,3.5,4,4.5,29,30,8.353905182,80.43061287
NB-1663,2020-01-17,14:09:24,Friday,Normal,3.5,4,4.5,29,30,8.353886399,80.4307685
NB-1663,2020-01-17,14:09:25,Friday,Normal,3.5,4,4.5,29,30,8.353885197,80.43092486
NB-1663,2020-01-17,14:09:26,Friday,Normal,3.5,4,4.5,29,30,8.353883118,80.4310853
NB-1663,2020-01-17,14:09:27,Friday,Normal,3.5,4,4.5,29,30,8.353885576,80.4312396
NB-1663,2020-01-17,14:09:28,Friday,Normal,3.5,4,4.5,29,30,8.353899026,80.431388
NB-1663,2020-01-17,14:09:29,Friday,Normal,3.5,4,4.5,29,30,8.353910496,80.43152438
NB-1663,2020-01-17,14:09:30,Friday,Normal,3.5,4,4.5,29,30,8.353915704,80.43163447
NB-1663,2020-01-17,14:09:31,Friday,Normal,3.5,4,4.5,29,30,8.353922686,80.43171803
NB-1663,2020-01-17,14:09:32,Friday,Normal,3.5,4,4.5,29,30,8.353924563,80.43179139
NB-1663,2020-01-17,14:09:33,Friday,Normal,3.5,4,4.5,29,30,8.353928173,80.43185806
NB-1663,2020-01-17,14:09:34,Friday,Normal,3.5,4,4.5,29,30,8.353933219,80.43192784
NB-1663,2020-01-17,14:09:35,Friday,Normal,3.5,4,4.5,29,30,8.35394129,80.43199958
