Bus No,Date,Time,Driver rating based on time,Driver rating based on decipline,Bus rating,Driver Age,Weather,Bus type,Longtide,Latitude,Start/End
NC - 5210,2020/02/22,13:00:35,4,4.5,4.5,32,33,Normal,8.3229443,80.402567,
NC - 5210,2020/02/22,13:00:45,4,4.5,4.5,32,33,Normal,8.3229446,80.4025659,
NC - 5210,2020/02/22,13:00:55,4,4.5,4.5,32,33,Normal,8.3229446,80.4025666,
NC - 5210,2020/02/22,13:01:05,4,4.5,4.5,32,33,Normal,8.3229444,80.4025662,
NC - 5210,2020/02/22,13:01:14,4,4.5,4.5,32,33,Normal,8.3229443,80.4025653,
NC - 5210,2020/02/22,13:01:25,4,4.5,4.5,32,33,Normal,8.3229444,80.4025648,
NC - 5210,2020/02/22,13:01:35,4,4.5,4.5,32,33,Normal,8.3229447,80.4025649,
NC - 5210,2020/02/22,13:01:45,4,4.5,4.5,32,33,Normal,8.3229448,80.4025641,
NC - 5210,2020/02/22,13:01:55,4,4.5,4.5,32,33,Normal,8.3229449,80.4025637,
NC - 5210,2020/02/22,13:02:05,4,4.5,4.5,32,33,Normal,8.3229447,80.4025637,
NC - 5210,2020/02/22,13:02:15,4,4.5,4.5,32,33,Normal,8.3229445,80.4025639,
NC - 5210,2020/02/22,13:02:25,4,4.5,4.5,32,33,Normal,8.3229441,80.4025633,
NC - 5210,2020/02/22,13:02:35,4,4.5,4.5,32,33,Normal,8.3229437,80.4025629,
NC - 5210,2020/02/22,13:02:45,4,4.5,4.5,32,33,Normal,8.3229436,80.4025629,
NC - 5210,2020/02/22,13:02:55,4,4.5,4.5,32,33,Normal,8.3229439,80.4025631,
NC - 5210,2020/02/22,13:03:05,4,4.5,4.5,32,33,Normal,8.3229441,80.4025633,
NC - 5210,2020/02/22,13:03:15,4,4.5,4.5,32,33,Normal,8.3229443,80.4025634,
NC - 5210,2020/02/22,13:03:24,4,4.5,4.5,32,33,Normal,8.3229446,80.4025631,
NC - 5210,2020/02/22,13:03:34,4,4.5,4.5,32,33,Normal,8.3229451,80.4025635,
NC - 5210,2020/02/22,13:03:45,4,4.5,4.5,32,33,Normal,8.3229454,80.4025635,
NC - 5210,2020/02/22,13:03:55,4,4.5,4.5,32,33,Normal,8.3229448,80.402563,
NC - 5210,2020/02/22,13:04:06,4,4.5,4.5,32,33,Normal,8.3229447,80.4025623,
NC - 5210,2020/02/22,13:04:16,4,4.5,4.5,32,33,Normal,8.3229447,80.4025622,
NC - 5210,2020/02/22,13:04:26,4,4.5,4.5,32,33,Normal,8.3229445,80.4025613,
NC - 5210,2020/02/22,13:04:36,4,4.5,4.5,32,33,Normal,8.3229443,80.4025602,
NC - 5210,2020/02/22,13:04:46,4,4.5,4.5,32,33,Normal,8.322944,80.4025589,
NC - 5210,2020/02/22,13:04:55,4,4.5,4.5,32,33,Normal,8.3229433,80.4025582,
NC - 5210,2020/02/22,13:05:05,4,4.5,4.5,32,33,Normal,8.3229433,80.4025577,
NC - 5210,2020/02/22,13:05:15,4,4.5,4.5,32,33,Normal,8.3229435,80.4025575,
NC - 5210,2020/02/22,13:05:26,4,4.5,4.5,32,33,Normal,8.3229445,80.4025583,
NC - 5210,2020/02/22,13:05:35,4,4.5,4.5,32,33,Normal,8.3229447,80.4025585,
NC - 5210,2020/02/22,13:05:45,4,4.5,4.5,32,33,Normal,8.322945,80.4025578,
NC - 5210,2020/02/22,13:05:56,4,4.5,4.5,32,33,Normal,8.3229448,80.4025569,
NC - 5210,2020/02/22,13:06:05,4,4.5,4.5,32,33,Normal,8.322945,80.4025569,
NC - 5210,2020/02/22,13:06:17,4,4.5,4.5,32,33,Normal,8.3229446,80.4025565,
NC - 5210,2020/02/22,13:06:24,4,4.5,4.5,32,33,Normal,8.3229447,80.4025569,
NC - 5210,2020/02/22,13:06:37,4,4.5,4.5,32,33,Normal,8.3229453,80.4025576,
NC - 5210,2020/02/22,13:06:45,4,4.5,4.5,32,33,Normal,8.3229456,80.4025576,
NC - 5210,2020/02/22,13:06:55,4,4.5,4.5,32,33,Normal,8.3229457,80.4025577,
NC - 5210,2020/02/22,13:07:05,4,4.5,4.5,32,33,Normal,8.322946,80.4025578,
NC - 5210,2020/02/22,13:07:16,4,4.5,4.5,32,33,Normal,8.3229458,80.4025571,
NC - 5210,2020/02/22,13:07:25,4,4.5,4.5,32,33,Normal,8.3229462,80.4025573,
NC - 5210,2020/02/22,13:07:34,4,4.5,4.5,32,33,Normal,8.322946,80.4025568,
NC - 5210,2020/02/22,13:07:45,4,4.5,4.5,32,33,Normal,8.3229454,80.4025564,
NC - 5210,2020/02/22,13:07:55,4,4.5,4.5,32,33,Normal,8.3229453,80.4025562,
NC - 5210,2020/02/22,13:08:05,4,4.5,4.5,32,33,Normal,8.3229454,80.4025561,
NC - 5210,2020/02/22,13:08:15,4,4.5,4.5,32,33,Normal,8.3229451,80.4025553,
NC - 5210,2020/02/22,13:08:26,4,4.5,4.5,32,33,Normal,8.322945,80.4025547,
NC - 5210,2020/02/22,13:08:36,4,4.5,4.5,32,33,Normal,8.322945,80.4025551,
NC - 5210,2020/02/22,13:08:46,4,4.5,4.5,32,33,Normal,8.3229445,80.4025544,
NC - 5210,2020/02/22,13:08:56,4,4.5,4.5,32,33,Normal,8.3229445,80.4025547,
NC - 5210,2020/02/22,13:09:06,4,4.5,4.5,32,33,Normal,8.3229444,80.4025547,
NC - 5210,2020/02/22,13:09:15,4,4.5,4.5,32,33,Normal,8.3229445,80.4025549,
NC - 5210,2020/02/22,13:09:25,4,4.5,4.5,32,33,Normal,8.3229445,80.4025548,
NC - 5210,2020/02/22,13:09:35,4,4.5,4.5,32,33,Normal,8.3229451,80.4025554,
NC - 5210,2020/02/22,13:09:46,4,4.5,4.5,32,33,Normal,8.3229452,80.4025558,
NC - 5210,2020/02/22,13:09:55,4,4.5,4.5,32,33,Normal,8.3229452,80.4025559,
NC - 5210,2020/02/22,13:10:06,4,4.5,4.5,32,33,Normal,8.3229456,80.4025563,
NC - 5210,2020/02/22,13:10:15,4,4.5,4.5,32,33,Normal,8.3229455,80.4025562,
NC - 5210,2020/02/22,13:10:25,4,4.5,4.5,32,33,Normal,8.3229455,80.4025564,
NC - 5210,2020/02/22,13:10:35,4,4.5,4.5,32,33,Normal,8.3229455,80.4025561,
NC - 5210,2020/02/22,13:10:45,4,4.5,4.5,32,33,Normal,8.3229458,80.4025561,
NC - 5210,2020/02/22,13:10:55,4,4.5,4.5,32,33,Normal,8.3229459,80.4025565,
NC - 5210,2020/02/22,13:11:04,4,4.5,4.5,32,33,Normal,8.322946,80.402557,
NC - 5210,2020/02/22,13:11:15,4,4.5,4.5,32,33,Normal,8.322946,80.4025569,
NC - 5210,2020/02/22,13:11:24,4,4.5,4.5,32,33,Normal,8.3229462,80.4025565,
NC - 5210,2020/02/22,13:11:34,4,4.5,4.5,32,33,Normal,8.3229461,80.4025561,
NC - 5210,2020/02/22,13:11:45,4,4.5,4.5,32,33,Normal,8.3229458,80.402556,
NC - 5210,2020/02/22,13:11:55,4,4.5,4.5,32,33,Normal,8.3229465,80.4025569,
NC - 5210,2020/02/22,13:12:05,4,4.5,4.5,32,33,Normal,8.3229464,80.4025564,
NC - 5210,2020/02/22,13:12:14,4,4.5,4.5,32,33,Normal,8.3229465,80.4025566,
NC - 5210,2020/02/22,13:12:25,4,4.5,4.5,32,33,Normal,8.3229459,80.4025555,
NC - 5210,2020/02/22,13:12:35,4,4.5,4.5,32,33,Normal,8.3229458,80.402555,
NC - 5210,2020/02/22,13:12:44,4,4.5,4.5,32,33,Normal,8.3229458,80.4025551,
NC - 5210,2020/02/22,13:12:55,4,4.5,4.5,32,33,Normal,8.3229458,80.4025552,
NC - 5210,2020/02/22,13:13:05,4,4.5,4.5,32,33,Normal,8.3229459,80.4025553,
NC - 5210,2020/02/22,13:13:15,4,4.5,4.5,32,33,Normal,8.3229462,80.4025559,
NC - 5210,2020/02/22,13:13:25,4,4.5,4.5,32,33,Normal,8.3229459,80.4025557,
NC - 5210,2020/02/22,13:13:36,4,4.5,4.5,32,33,Normal,8.3229453,80.402555,
NC - 5210,2020/02/22,13:13:45,4,4.5,4.5,32,33,Normal,8.3229452,80.402555,
NC - 5210,2020/02/22,13:13:55,4,4.5,4.5,32,33,Normal,8.3229457,80.4025556,
NC - 5210,2020/02/22,13:14:05,4,4.5,4.5,32,33,Normal,8.3229458,80.4025556,
NC - 5210,2020/02/22,13:14:15,4,4.5,4.5,32,33,Normal,8.3229459,80.4025556,
NC - 5210,2020/02/22,13:14:25,4,4.5,4.5,32,33,Normal,8.3229466,80.4025564,
NC - 5210,2020/02/22,13:14:34,4,4.5,4.5,32,33,Normal,8.3229465,80.4025559,
NC - 5210,2020/02/22,13:14:45,4,4.5,4.5,32,33,Normal,8.3229465,80.4025562,
NC - 5210,2020/02/22,13:14:55,4,4.5,4.5,32,33,Normal,8.3229463,80.4025557,
NC - 5210,2020/02/22,13:15:05,4,4.5,4.5,32,33,Normal,8.3229464,80.4025556,
NC - 5210,2020/02/22,13:15:14,4,4.5,4.5,32,33,Normal,8.3229465,80.4025555,
NC - 5210,2020/02/22,13:15:25,4,4.5,4.5,32,33,Normal,8.3229465,80.4025553,
NC - 5210,2020/02/22,13:15:35,4,4.5,4.5,32,33,Normal,8.3229471,80.4025557,
NC - 5210,2020/02/22,13:15:44,4,4.5,4.5,32,33,Normal,8.3229472,80.4025556,
NC - 5210,2020/02/22,13:15:54,4,4.5,4.5,32,33,Normal,8.3229475,80.4025559,
NC - 5210,2020/02/22,13:16:06,4,4.5,4.5,32,33,Normal,8.3229472,80.4025562,
NC - 5210,2020/02/22,13:16:14,4,4.5,4.5,32,33,Normal,8.3229471,80.4025561,
NC - 5210,2020/02/22,13:16:24,4,4.5,4.5,32,33,Normal,8.3229471,80.4025562,
NC - 5210,2020/02/22,13:16:34,4,4.5,4.5,32,33,Normal,8.3229469,80.402556,
NC - 5210,2020/02/22,13:16:44,4,4.5,4.5,32,33,Normal,8.3229473,80.4025565,
NC - 5210,2020/02/22,13:16:54,4,4.5,4.5,32,33,Normal,8.3229474,80.4025566,
NC - 5210,2020/02/22,13:17:05,4,4.5,4.5,32,33,Normal,8.3229475,80.4025567,
NC - 5210,2020/02/22,13:17:15,4,4.5,4.5,32,33,Normal,8.3229473,80.4025564,
NC - 5210,2020/02/22,13:17:25,4,4.5,4.5,32,33,Normal,8.3229469,80.4025558,
NC - 5210,2020/02/22,13:17:35,4,4.5,4.5,32,33,Normal,8.3229465,80.4025554,
NC - 5210,2020/02/22,13:17:45,4,4.5,4.5,32,33,Normal,8.3229469,80.4025558,
NC - 5210,2020/02/22,13:17:55,4,4.5,4.5,32,33,Normal,8.3229471,80.402556,
NC - 5210,2020/02/22,13:18:04,4,4.5,4.5,32,33,Normal,8.3229469,80.402556,
NC - 5210,2020/02/22,13:18:14,4,4.5,4.5,32,33,Normal,8.3229468,80.4025559,
NC - 5210,2020/02/22,13:18:25,4,4.5,4.5,32,33,Normal,8.322947,80.4025562,
NC - 5210,2020/02/22,13:18:35,4,4.5,4.5,32,33,Normal,8.3229474,80.4025567,
NC - 5210,2020/02/22,13:18:46,4,4.5,4.5,32,33,Normal,8.3229479,80.402557,
NC - 5210,2020/02/22,13:18:56,4,4.5,4.5,32,33,Normal,8.322948,80.4025574,
NC - 5210,2020/02/22,13:19:05,4,4.5,4.5,32,33,Normal,8.3229477,80.402557,
NC - 5210,2020/02/22,13:19:15,4,4.5,4.5,32,33,Normal,8.3229476,80.4025565,
NC - 5210,2020/02/22,13:19:24,4,4.5,4.5,32,33,Normal,8.3229472,80.4025556,
NC - 5210,2020/02/22,13:19:35,4,4.5,4.5,32,33,Normal,8.3229474,80.4025556,
NC - 5210,2020/02/22,13:19:45,4,4.5,4.5,32,33,Normal,8.3229477,80.402556,
NC - 5210,2020/02/22,13:19:54,4,4.5,4.5,32,33,Normal,8.3229478,80.4025561,
NC - 5210,2020/02/22,13:20:05,4,4.5,4.5,32,33,Normal,8.3229478,80.4025558,
NC - 5210,2020/02/22,13:20:15,4,4.5,4.5,32,33,Normal,8.3229478,80.4025559,
NC - 5210,2020/02/22,13:20:25,4,4.5,4.5,32,33,Normal,8.3229483,80.4025564,
NC - 5210,2020/02/22,13:20:34,4,4.5,4.5,32,33,Normal,8.3229482,80.4025561,
NC - 5210,2020/02/22,13:20:45,4,4.5,4.5,32,33,Normal,8.3229481,80.402556,
NC - 5210,2020/02/22,13:20:56,4,4.5,4.5,32,33,Normal,8.3229483,80.4025562,
NC - 5210,2020/02/22,13:21:06,4,4.5,4.5,32,33,Normal,8.322948,80.4025556,
NC - 5210,2020/02/22,13:21:15,4,4.5,4.5,32,33,Normal,8.3229476,80.4025551,
NC - 5210,2020/02/22,13:21:26,4,4.5,4.5,32,33,Normal,8.3229475,80.4025552,
NC - 5210,2020/02/22,13:21:36,4,4.5,4.5,32,33,Normal,8.3229475,80.4025552,
NC - 5210,2020/02/22,13:21:46,4,4.5,4.5,32,33,Normal,8.3229473,80.4025549,
NC - 5210,2020/02/22,13:21:55,4,4.5,4.5,32,33,Normal,8.3229468,80.4025545,
NC - 5210,2020/02/22,13:22:05,4,4.5,4.5,32,33,Normal,8.3229465,80.4025541,
NC - 5210,2020/02/22,13:22:16,4,4.5,4.5,32,33,Normal,8.3229465,80.4025542,
NC - 5210,2020/02/22,13:22:25,4,4.5,4.5,32,33,Normal,8.3229462,80.4025538,
NC - 5210,2020/02/22,13:22:35,4,4.5,4.5,32,33,Normal,8.3229462,80.4025538,
NC - 5210,2020/02/22,13:22:46,4,4.5,4.5,32,33,Normal,8.3229457,80.4025531,
NC - 5210,2020/02/22,13:22:55,4,4.5,4.5,32,33,Normal,8.3229454,80.4025527,
NC - 5210,2020/02/22,13:23:06,4,4.5,4.5,32,33,Normal,8.3229456,80.4025531,
NC - 5210,2020/02/22,13:23:15,4,4.5,4.5,32,33,Normal,8.3229456,80.4025531,
NC - 5210,2020/02/22,13:23:25,4,4.5,4.5,32,33,Normal,8.3229456,80.402553,
NC - 5210,2020/02/22,13:23:36,4,4.5,4.5,32,33,Normal,8.3229451,80.4025526,
NC - 5210,2020/02/22,13:23:45,4,4.5,4.5,32,33,Normal,8.3229447,80.4025522,
NC - 5210,2020/02/22,13:23:55,4,4.5,4.5,32,33,Normal,8.3229444,80.4025519,
NC - 5210,2020/02/22,13:24:05,4,4.5,4.5,32,33,Normal,8.3229443,80.402552,
NC - 5210,2020/02/22,13:24:15,4,4.5,4.5,32,33,Normal,8.3229438,80.4025518,
NC - 5210,2020/02/22,13:24:26,4,4.5,4.5,32,33,Normal,8.322944,80.402552,
NC - 5210,2020/02/22,13:24:35,4,4.5,4.5,32,33,Normal,8.3229442,80.4025522,
NC - 5210,2020/02/22,13:24:45,4,4.5,4.5,32,33,Normal,8.3229443,80.4025523,
NC - 5210,2020/02/22,13:24:56,4,4.5,4.5,32,33,Normal,8.3229441,80.4025522,
NC - 5210,2020/02/22,13:25:06,4,4.5,4.5,32,33,Normal,8.3229444,80.4025524,
NC - 5210,2020/02/22,13:25:15,4,4.5,4.5,32,33,Normal,8.3229441,80.4025522,
NC - 5210,2020/02/22,13:25:25,4,4.5,4.5,32,33,Normal,8.3229441,80.4025523,
NC - 5210,2020/02/22,13:25:34,4,4.5,4.5,32,33,Normal,8.3229443,80.4025527,
NC - 5210,2020/02/22,13:25:45,4,4.5,4.5,32,33,Normal,8.3229443,80.4025528,
NC - 5210,2020/02/22,13:25:54,4,4.5,4.5,32,33,Normal,8.3229436,80.4025519,
NC - 5210,2020/02/22,13:26:04,4,4.5,4.5,32,33,Normal,8.3229423,80.4025503,
NC - 5210,2020/02/22,13:26:17,4,4.5,4.5,32,33,Normal,8.3230637,80.4025735,
NC - 5210,2020/02/22,13:26:24,4,4.5,4.5,32,33,Normal,8.3231684,80.4024451,
NC - 5210,2020/02/22,13:26:36,4,4.5,4.5,32,33,Normal,8.3231371,80.4024574,
NC - 5210,2020/02/22,13:26:47,4,4.5,4.5,32,33,Normal,8.323054,80.4024594,
NC - 5210,2020/02/22,13:26:55,4,4.5,4.5,32,33,Normal,8.3229507,80.4024694,
NC - 5210,2020/02/22,13:27:05,4,4.5,4.5,32,33,Normal,8.3229626,80.4024669,
NC - 5210,2020/02/22,13:27:17,4,4.5,4.5,32,33,Normal,8.322998,80.4024243,
NC - 5210,2020/02/22,13:27:26,4,4.5,4.5,32,33,Normal,8.3229712,80.4023551,
NC - 5210,2020/02/22,13:27:43,4,4.5,4.5,32,33,Normal,8.3229846,80.4022828,
NC - 5210,2020/02/22,13:28:08,4,4.5,4.5,32,33,Normal,8.3229788,80.4022732,
NC - 5210,2020/02/22,13:28:13,4,4.5,4.5,32,33,Normal,8.322978,80.4022717,
NC - 5210,2020/02/22,13:28:26,4,4.5,4.5,32,33,Normal,8.3229572,80.4022361,
NC - 5210,2020/02/22,13:29:01,4,4.5,4.5,32,33,Normal,8.3229556,80.4022202,
NC - 5210,2020/02/22,13:29:15,4,4.5,4.5,32,33,Normal,8.3229623,80.4022317,
NC - 5210,2020/02/22,13:29:25,4,4.5,4.5,32,33,Normal,8.3229693,80.4022363,
NC - 5210,2020/02/22,13:29:35,4,4.5,4.5,32,33,Normal,8.3229716,80.4022379,
NC - 5210,2020/02/22,13:29:45,4,4.5,4.5,32,33,Normal,8.3229613,80.4022369,
NC - 5210,2020/02/22,13:29:55,4,4.5,4.5,32,33,Normal,8.3229546,80.4022333,
NC - 5210,2020/02/22,13:30:05,4,4.5,4.5,32,33,Normal,8.3229522,80.4022291,
NC - 5210,2020/02/22,13:30:15,4,4.5,4.5,32,33,Normal,8.3229538,80.4022339,
NC - 5210,2020/02/22,13:30:25,4,4.5,4.5,32,33,Normal,8.3229551,80.4022387,
NC - 5210,2020/02/22,13:30:35,4,4.5,4.5,32,33,Normal,8.3229566,80.4022417,
NC - 5210,2020/02/22,13:30:45,4,4.5,4.5,32,33,Normal,8.322958,80.4022423,
NC - 5210,2020/02/22,13:30:55,4,4.5,4.5,32,33,Normal,8.3229523,80.402239,
NC - 5210,2020/02/22,13:31:05,4,4.5,4.5,32,33,Normal,8.3229539,80.4022384,
NC - 5210,2020/02/22,13:31:16,4,4.5,4.5,32,33,Normal,8.3229536,80.4022405,
NC - 5210,2020/02/22,13:31:26,4,4.5,4.5,32,33,Normal,8.3229506,80.4022416,
NC - 5210,2020/02/22,13:31:35,4,4.5,4.5,32,33,Normal,8.3229465,80.4022436,
NC - 5210,2020/02/22,13:31:45,4,4.5,4.5,32,33,Normal,8.3229425,80.4022449,
NC - 5210,2020/02/22,13:31:55,4,4.5,4.5,32,33,Normal,8.3229369,80.4022405,
NC - 5210,2020/02/22,13:32:05,4,4.5,4.5,32,33,Normal,8.3229339,80.4022391,
NC - 5210,2020/02/22,13:32:15,4,4.5,4.5,32,33,Normal,8.3229286,80.4022384,
NC - 5210,2020/02/22,13:32:25,4,4.5,4.5,32,33,Normal,8.3229285,80.4022389,
NC - 5210,2020/02/22,13:32:35,4,4.5,4.5,32,33,Normal,8.322928,80.4022386,
NC - 5210,2020/02/22,13:32:45,4,4.5,4.5,32,33,Normal,8.3229297,80.4022391,
NC - 5210,2020/02/22,13:32:55,4,4.5,4.5,32,33,Normal,8.32293,80.4022398,
NC - 5210,2020/02/22,13:33:05,4,4.5,4.5,32,33,Normal,8.3229298,80.4022399,
NC - 5210,2020/02/22,13:33:15,4,4.5,4.5,32,33,Normal,8.3229336,80.4022404,
NC - 5210,2020/02/22,13:33:25,4,4.5,4.5,32,33,Normal,8.3229325,80.4022406,
NC - 5210,2020/02/22,13:33:35,4,4.5,4.5,32,33,Normal,8.3229327,80.4022414,
NC - 5210,2020/02/22,13:33:46,4,4.5,4.5,32,33,Normal,8.322931,80.4022439,
NC - 5210,2020/02/22,13:33:55,4,4.5,4.5,32,33,Normal,8.3229333,80.4022454,
NC - 5210,2020/02/22,13:34:05,4,4.5,4.5,32,33,Normal,8.3229366,80.402249,
NC - 5210,2020/02/22,13:34:15,4,4.5,4.5,32,33,Normal,8.3229408,80.4022521,
NC - 5210,2020/02/22,13:34:25,4,4.5,4.5,32,33,Normal,8.3229438,80.4022543,
NC - 5210,2020/02/22,13:34:35,4,4.5,4.5,32,33,Normal,8.3229464,80.4022564,
NC - 5210,2020/02/22,13:34:45,4,4.5,4.5,32,33,Normal,8.3229482,80.4022571,
NC - 5210,2020/02/22,13:34:55,4,4.5,4.5,32,33,Normal,8.3229477,80.4022575,
NC - 5210,2020/02/22,13:35:05,4,4.5,4.5,32,33,Normal,8.3229472,80.4022578,
NC - 5210,2020/02/22,13:35:15,4,4.5,4.5,32,33,Normal,8.3229455,80.4022561,
NC - 5210,2020/02/22,13:35:25,4,4.5,4.5,32,33,Normal,8.3229448,80.4022553,
NC - 5210,2020/02/22,13:35:35,4,4.5,4.5,32,33,Normal,8.3229415,80.4022537,
NC - 5210,2020/02/22,13:35:45,4,4.5,4.5,32,33,Normal,8.3229387,80.4022516,
NC - 5210,2020/02/22,13:35:55,4,4.5,4.5,32,33,Normal,8.3229375,80.4022504,
NC - 5210,2020/02/22,13:36:05,4,4.5,4.5,32,33,Normal,8.3229353,80.4022477,
NC - 5210,2020/02/22,13:36:16,4,4.5,4.5,32,33,Normal,8.3229346,80.4022455,
NC - 5210,2020/02/22,13:36:26,4,4.5,4.5,32,33,Normal,8.3229341,80.4022467,
NC - 5210,2020/02/22,13:36:37,4,4.5,4.5,32,33,Normal,8.322934,80.4022476,
NC - 5210,2020/02/22,13:36:46,4,4.5,4.5,32,33,Normal,8.3229329,80.402248,
NC - 5210,2020/02/22,13:36:57,4,4.5,4.5,32,33,Normal,8.322931,80.4022473,
NC - 5210,2020/02/22,13:37:04,4,4.5,4.5,32,33,Normal,8.3229322,80.4022476,
NC - 5210,2020/02/22,13:37:16,4,4.5,4.5,32,33,Normal,8.3229336,80.4022482,
NC - 5210,2020/02/22,13:37:26,4,4.5,4.5,32,33,Normal,8.3229339,80.4022512,
NC - 5210,2020/02/22,13:37:35,4,4.5,4.5,32,33,Normal,8.3229355,80.4022521,
NC - 5210,2020/02/22,13:37:46,4,4.5,4.5,32,33,Normal,8.3229367,80.402253,
NC - 5210,2020/02/22,13:37:56,4,4.5,4.5,32,33,Normal,8.3229364,80.4022524,
NC - 5210,2020/02/22,13:38:12,4,4.5,4.5,32,33,Normal,8.3229343,80.4022515,
NC - 5210,2020/02/22,13:38:27,4,4.5,4.5,32,33,Normal,8.3229342,80.4022516,
NC - 5210,2020/02/22,13:38:37,4,4.5,4.5,32,33,Normal,8.322935,80.402251,
NC - 5210,2020/02/22,13:38:48,4,4.5,4.5,32,33,Normal,8.3229352,80.4022497,
NC - 5210,2020/02/22,13:38:56,4,4.5,4.5,32,33,Normal,8.3229334,80.4022483,
NC - 5210,2020/02/22,13:39:07,4,4.5,4.5,32,33,Normal,8.322933,80.4022484,
NC - 5210,2020/02/22,13:39:32,4,4.5,4.5,32,33,Normal,8.3229334,80.4022477,
NC - 5210,2020/02/22,13:39:47,4,4.5,4.5,32,33,Normal,8.3229322,80.4022465,
NC - 5210,2020/02/22,13:39:56,4,4.5,4.5,32,33,Normal,8.3229317,80.4022458,
NC - 5210,2020/02/22,13:40:06,4,4.5,4.5,32,33,Normal,8.3229302,80.4022451,
NC - 5210,2020/02/22,13:40:16,4,4.5,4.5,32,33,Normal,8.3229297,80.4022454,
NC - 5210,2020/02/22,13:40:26,4,4.5,4.5,32,33,Normal,8.3229287,80.4022446,
NC - 5210,2020/02/22,13:40:48,4,4.5,4.5,32,33,Normal,8.3229291,80.4022422,
NC - 5210,2020/02/22,13:41:03,4,4.5,4.5,32,33,Normal,8.3229295,80.4022412,
NC - 5210,2020/02/22,13:41:13,4,4.5,4.5,32,33,Normal,8.3229288,80.4022404,
NC - 5210,2020/02/22,13:41:23,4,4.5,4.5,32,33,Normal,8.3229271,80.4022396,
NC - 5210,2020/02/22,13:41:33,4,4.5,4.5,32,33,Normal,8.3229263,80.4022395,
NC - 5210,2020/02/22,13:41:47,4,4.5,4.5,32,33,Normal,8.3229252,80.4022383,
NC - 5210,2020/02/22,13:41:52,4,4.5,4.5,32,33,Normal,8.3229248,80.4022381,
NC - 5210,2020/02/22,13:42:02,4,4.5,4.5,32,33,Normal,8.3229243,80.4022384,
NC - 5210,2020/02/22,13:42:13,4,4.5,4.5,32,33,Normal,8.3229246,80.4022381,
NC - 5210,2020/02/22,13:42:22,4,4.5,4.5,32,33,Normal,8.3229246,80.4022379,
NC - 5210,2020/02/22,13:42:32,4,4.5,4.5,32,33,Normal,8.3229238,80.4022372,
NC - 5210,2020/02/22,13:42:43,4,4.5,4.5,32,33,Normal,8.322924,80.4022372,
NC - 5210,2020/02/22,13:42:52,4,4.5,4.5,32,33,Normal,8.322924,80.4022372,
NC - 5210,2020/02/22,13:43:02,4,4.5,4.5,32,33,Normal,8.3229246,80.4022376,
NC - 5210,2020/02/22,13:43:12,4,4.5,4.5,32,33,Normal,8.3229231,80.4022374,
NC - 5210,2020/02/22,13:43:22,4,4.5,4.5,32,33,Normal,8.322923,80.4022376,
NC - 5210,2020/02/22,13:43:31,4,4.5,4.5,32,33,Normal,8.3229232,80.4022377,
NC - 5210,2020/02/22,13:43:42,4,4.5,4.5,32,33,Normal,8.3229227,80.4022374,
NC - 5210,2020/02/22,13:43:52,4,4.5,4.5,32,33,Normal,8.3229227,80.4022374,
NC - 5210,2020/02/22,13:44:02,4,4.5,4.5,32,33,Normal,8.3229223,80.4022374,
NC - 5210,2020/02/22,13:44:12,4,4.5,4.5,32,33,Normal,8.3229226,80.4022372,
NC - 5210,2020/02/22,13:44:23,4,4.5,4.5,32,33,Normal,8.3229209,80.4022355,
NC - 5210,2020/02/22,13:44:32,4,4.5,4.5,32,33,Normal,8.32292,80.4022342,
NC - 5210,2020/02/22,13:44:42,4,4.5,4.5,32,33,Normal,8.3229196,80.4022333,
NC - 5210,2020/02/22,13:44:52,4,4.5,4.5,32,33,Normal,8.3229202,80.4022329,
NC - 5210,2020/02/22,13:45:02,4,4.5,4.5,32,33,Normal,8.3229192,80.4022324,
NC - 5210,2020/02/22,13:45:12,4,4.5,4.5,32,33,Normal,8.3229184,80.402232,
NC - 5210,2020/02/22,13:45:22,4,4.5,4.5,32,33,Normal,8.3229063,80.4022531,
NC - 5210,2020/02/22,13:45:31,4,4.5,4.5,32,33,Normal,8.3229137,80.4023304,
NC - 5210,2020/02/22,13:45:43,4,4.5,4.5,32,33,Normal,8.322913,80.4024187,
NC - 5210,2020/02/22,13:45:52,4,4.5,4.5,32,33,Normal,8.3228537,80.4024471,
NC - 5210,2020/02/22,13:46:01,4,4.5,4.5,32,33,Normal,8.3228275,80.4026359,Anuradhapura
NC - 5210,2020/02/22,13:46:11,4,4.5,4.5,32,33,Normal,8.3228912,80.4027564,
NC - 5210,2020/02/22,13:46:21,4,4.5,4.5,32,33,Normal,8.3228548,80.4027085,
NC - 5210,2020/02/22,13:46:31,4,4.5,4.5,32,33,Normal,8.3228848,80.402692,
NC - 5210,2020/02/22,13:46:41,4,4.5,4.5,32,33,Normal,8.3230221,80.402797,
NC - 5210,2020/02/22,13:46:51,4,4.5,4.5,32,33,Normal,8.3230525,80.402846,
NC - 5210,2020/02/22,13:47:01,4,4.5,4.5,32,33,Normal,8.323018,80.4028401,
NC - 5210,2020/02/22,13:47:11,4,4.5,4.5,32,33,Normal,8.3230105,80.4028303,
NC - 5210,2020/02/22,13:47:21,4,4.5,4.5,32,33,Normal,8.3230209,80.4028667,
NC - 5210,2020/02/22,13:47:31,4,4.5,4.5,32,33,Normal,8.3230558,80.4028841,
NC - 5210,2020/02/22,13:47:41,4,4.5,4.5,32,33,Normal,8.3231372,80.4029405,
